Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
117998,Lunca,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5
118058,Lunca Bradului,311.4,311.4,1038.0,1038.0,4152,207.6,311.4,1038.0,311.4,311.4,1038.0,1038.0,4152,207.6,311.4,1038.0
118094,Magherani,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5
118209,Mica,716.1,716.1,2387.0,2387.0,9548,477.4,716.1,2387.0,716.1,716.1,2387.0,2387.0,9548,477.4,716.1,2387.0
118281,Oras Miercurea Nirajului,915.9,915.9,3053.0,3053.0,12212,610.6,915.9,3053.0,915.9,915.9,3053.0,3053.0,12212,610.6,915.9,3053.0
118370,Mihesu De Campie,375.15,375.15,1250.5,1250.5,5002,250.1,375.15,1250.5,375.15,375.15,1250.5,1250.5,5002,250.1,375.15,1250.5
118469,Nades,449.55,449.55,1498.5,1498.5,5994,299.7,449.55,1498.5,449.55,449.55,1498.5,1498.5,5994,299.7,449.55,1498.5
118511,Neaua,212.4,212.4,708.0,708.0,2832,141.6,212.4,708.0,212.4,212.4,708.0,708.0,2832,141.6,212.4,708.0
118575,Ogra,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0
118637,Papiu Ilarian,134.1,134.1,447.0,447.0,1788,89.4,134.1,447.0,134.1,134.1,447.0,447.0,1788,89.4,134.1,447.0
118691,Panet,917.1,917.1,3057.0,3057.0,12228,611.4,917.1,3057.0,917.1,917.1,3057.0,3057.0,12228,611.4,917.1,3057.0
118753,Pasareni,268.05,268.05,893.5,893.5,3574,178.7,268.05,893.5,268.05,268.05,893.5,893.5,3574,178.7,268.05,893.5
118799,Petelea,456.15,456.15,1520.5,1520.5,6082,304.1,456.15,1520.5,456.15,456.15,1520.5,1520.5,6082,304.1,456.15,1520.5
118824,Pogaceaua,303.6,303.6,1012.0,1012.0,4048,202.4,303.6,1012.0,303.6,303.6,1012.0,1012.0,4048,202.4,303.6,1012.0
118931,Rastolita,276.9,276.9,923.0,923.0,3692,184.6,276.9,923.0,276.9,276.9,923.0,923.0,3692,184.6,276.9,923.0
118995,Raciu,547.8,547.8,1826.0,1826.0,7304,365.2,547.8,1826.0,547.8,547.8,1826.0,1826.0,7304,365.2,547.8,1826.0
119153,Rusii-Munti,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5
119206,Saschiz,342.0,342.0,1140.0,1140.0,4560,228.0,342.0,1140.0,342.0,342.0,1140.0,1140.0,4560,228.0,342.0,1140.0
119242,Oras Sarmasu,1077.6,1077.6,3592.0,3592.0,14368,718.4,1077.6,3592.0,1077.6,1077.6,3592.0,3592.0,14368,718.4,1077.6,3592.0
119331,Oras Sangeorgiu De Padure,820.95,820.95,2736.5,2736.5,10946,547.3,820.95,2736.5,820.95,820.95,2736.5,2736.5,10946,547.3,820.95,2736.5
119386,Sanger,366.45,366.45,1221.5,1221.5,4886,244.3,366.45,1221.5,366.45,366.45,1221.5,1221.5,4886,244.3,366.45,1221.5
119466,Sanpaul,661.95,661.95,2206.5,2206.5,8826,441.3,661.95,2206.5,661.95,661.95,2206.5,2206.5,8826,441.3,661.95,2206.5
119527,Sanpetru De Campie,425.55,425.55,1418.5,1418.5,5674,283.7,425.55,1418.5,425.55,425.55,1418.5,1418.5,5674,283.7,425.55,1418.5
119590,Solovastru,431.55,431.55,1438.5,1438.5,5754,287.7,431.55,1438.5,431.55,431.55,1438.5,1438.5,5754,287.7,431.55,1438.5
119625,Stanceni,220.8,220.8,736.0,736.0,2944,147.2,220.8,736.0,220.8,220.8,736.0,736.0,2944,147.2,220.8,736.0
119661,Suplac,347.4,347.4,1158.0,1158.0,4632,231.6,347.4,1158.0,347.4,347.4,1158.0,1158.0,4632,231.6,347.4,1158.0
119723,Suseni,352.35,352.35,1174.5,1174.5,4698,234.9,352.35,1174.5,352.35,352.35,1174.5,1174.5,4698,234.9,352.35,1174.5
119750,Saulia,309.3,309.3,1031.0,1031.0,4124,206.2,309.3,1031.0,309.3,309.3,1031.0,1031.0,4124,206.2,309.3,1031.0
119803,Sincai,242.85,242.85,809.5,809.5,3238,161.9,242.85,809.5,242.85,242.85,809.5,809.5,3238,161.9,242.85,809.5
119858,Taureni,147.9,147.9,493.0,493.0,1972,98.6,147.9,493.0,147.9,147.9,493.0,493.0,1972,98.6,147.9,493.0
119894,Oras Ungheni,1130.1,1130.1,3767.0,3767.0,15068,753.4,1130.1,3767.0,1130.1,1130.1,3767.0,3767.0,15068,753.4,1130.1,3767.0
119974,Valea Larga,459.3,459.3,1531.0,1531.0,6124,306.2,459.3,1531.0,459.3,459.3,1531.0,1531.0,6124,306.2,459.3,1531.0
120076,Vargata,292.95,292.95,976.5,976.5,3906,195.3,292.95,976.5,292.95,292.95,976.5,976.5,3906,195.3,292.95,976.5
120138,Vatava,297.75,297.75,992.5,992.5,3970,198.5,297.75,992.5,297.75,297.75,992.5,992.5,3970,198.5,297.75,992.5
120174,Vetca,118.5,118.5,395.0,395.0,1580,79.0,118.5,395.0,118.5,118.5,395.0,395.0,1580,79.0,118.5,395.0
120218,Viisoara,282.9,282.9,943.0,943.0,3772,188.6,282.9,943.0,282.9,282.9,943.0,943.0,3772,188.6,282.9,943.0
120254,Vanatori,650.4,650.4,2168.0,2168.0,8672,433.6,650.4,2168.0,650.4,650.4,2168.0,2168.0,8672,433.6,650.4,2168.0
120316,Voivodeni,270.3,270.3,901.0,901.0,3604,180.2,270.3,901.0,270.3,270.3,901.0,901.0,3604,180.2,270.3,901.0
120343,Zagar,195.6,195.6,652.0,652.0,2608,130.4,195.6,652.0,195.6,195.6,652.0,652.0,2608,130.4,195.6,652.0
120370,Zau De Campie,500.1,500.1,1667.0,1667.0,6668,333.4,500.1,1667.0,500.1,500.1,1667.0,1667.0,6668,333.4,500.1,1667.0
120478,Chibed,265.65,265.65,885.5,885.5,3542,177.1,265.65,885.5,265.65,265.65,885.5,885.5,3542,177.1,265.65,885.5
120487,Corunca,455.7,455.7,1519.0,1519.0,6076,303.8,455.7,1519.0,455.7,455.7,1519.0,1519.0,6076,303.8,455.7,1519.0
120496,Sarateni,222.6,222.6,742.0,742.0,2968,148.4,222.6,742.0,222.6,222.6,742.0,742.0,2968,148.4,222.6,742.0
120502,Madaras,246.15,246.15,820.5,820.5,3282,164.1,246.15,820.5,246.15,246.15,820.5,820.5,3282,164.1,246.15,820.5
120511,Bereni,187.2,187.2,624.0,624.0,2496,124.8,187.2,624.0,187.2,187.2,624.0,624.0,2496,124.8,187.2,624.0
120726,Municipiul Piatra-Neamt,17305.35,17305.35,57684.5,57684.5,230738,11536.9,17305.35,57684.5,17305.35,17305.35,57684.5,57684.5,230738,11536.9,17305.35,57684.5
120771,Dumbrava Rosie,1249.05,1249.05,4163.5,4163.5,16654,832.7,1249.05,4163.5,1249.05,1249.05,4163.5,4163.5,16654,832.7,1249.05,4163.5
120824,Savinesti,1016.7,1016.7,3389.0,3389.0,13556,677.8,1016.7,3389.0,1016.7,1016.7,3389.0,3389.0,13556,677.8,1016.7,3389.0
120860,Municipiul Roman,10612.05,10612.05,35373.5,35373.5,141494,7074.7,10612.05,35373.5,10612.05,10612.05,35373.5,35373.5,141494,7074.7,10612.05,35373.5
120888,Cordun,1189.95,1189.95,3966.5,3966.5,15866,793.3,1189.95,3966.5,1189.95,1189.95,3966.5,3966.5,15866,793.3,1189.95,3966.5
120922,Horia,1103.7,1103.7,3679.0,3679.0,14716,735.8,1103.7,3679.0,1103.7,1103.7,3679.0,3679.0,14716,735.8,1103.7,3679.0
120968,Oras Bicaz,1294.5,1294.5,4315.0,4315.0,17260,863.0,1294.5,4315.0,1294.5,1294.5,4315.0,4315.0,17260,863.0,1294.5,4315.0
121055,Oras Targu Neamt,3308.7,3308.7,11029.0,11029.0,44116,2205.8,3308.7,11029.0,3308.7,3308.7,11029.0,11029.0,44116,2205.8,3308.7,11029.0
121108,Agapia,646.65,646.65,2155.5,2155.5,8622,431.1,646.65,2155.5,646.65,646.65,2155.5,2155.5,8622,431.1,646.65,2155.5
121153,Bahna,529.35,529.35,1764.5,1764.5,7058,352.9,529.35,1764.5,529.35,529.35,1764.5,1764.5,7058,352.9,529.35,1764.5
121242,Baltatesti,638.1,638.1,2127.0,2127.0,8508,425.4,638.1,2127.0,638.1,638.1,2127.0,2127.0,8508,425.4,638.1,2127.0
121297,Bicaz-Chei,699.6,699.6,2332.0,2332.0,9328,466.4,699.6,2332.0,699.6,699.6,2332.0,2332.0,9328,466.4,699.6,2332.0
121340,Bicazu Ardelean,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5
121386,Bira,301.65,301.65,1005.5,1005.5,4022,201.1,301.65,1005.5,301.65,301.65,1005.5,1005.5,4022,201.1,301.65,1005.5
121466,Bargauani,576.0,576.0,1920.0,1920.0,7680,384.0,576.0,1920.0,576.0,576.0,1920.0,1920.0,7680,384.0,576.0,1920.0
121607,Bodesti,718.05,718.05,2393.5,2393.5,9574,478.7,718.05,2393.5,718.05,718.05,2393.5,2393.5,9574,478.7,718.05,2393.5
121652,Borca,999.6,999.6,3332.0,3332.0,13328,666.4,999.6,3332.0,999.6,999.6,3332.0,3332.0,13328,666.4,999.6,3332.0
121732,Borlesti,1433.4,1433.4,4778.0,4778.0,19112,955.6,1433.4,4778.0,1433.4,1433.4,4778.0,4778.0,19112,955.6,1433.4,4778.0
121796,Botesti,777.15,777.15,2590.5,2590.5,10362,518.1,777.15,2590.5,777.15,777.15,2590.5,2590.5,10362,518.1,777.15,2590.5
121876,Bozieni,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0
121938,Brusturi,604.2,604.2,2014.0,2014.0,8056,402.8,604.2,2014.0,604.2,604.2,2014.0,2014.0,8056,402.8,604.2,2014.0
122025,Ceahlau,369.0,369.0,1230.0,1230.0,4920,246.0,369.0,1230.0,369.0,369.0,1230.0,1230.0,4920,246.0,369.0,1230.0
122061,Candesti,639.9,639.9,2133.0,2133.0,8532,426.6,639.9,2133.0,639.9,639.9,2133.0,2133.0,8532,426.6,639.9,2133.0
122132,Costisa,530.1,530.1,1767.0,1767.0,7068,353.4,530.1,1767.0,530.1,530.1,1767.0,1767.0,7068,353.4,530.1,1767.0
122187,Cracaoani,663.45,663.45,2211.5,2211.5,8846,442.3,663.45,2211.5,663.45,663.45,2211.5,2211.5,8846,442.3,663.45,2211.5
122249,Damuc,460.35,460.35,1534.5,1534.5,6138,306.9,460.35,1534.5,460.35,460.35,1534.5,1534.5,6138,306.9,460.35,1534.5
122285,Dobreni,271.05,271.05,903.5,903.5,3614,180.7,271.05,903.5,271.05,271.05,903.5,903.5,3614,180.7,271.05,903.5
122347,Doljesti,1147.5,1147.5,3825.0,3825.0,15300,765.0,1147.5,3825.0,1147.5,1147.5,3825.0,3825.0,15300,765.0,1147.5,3825.0
122392,Dragomiresti,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0
122463,Dulcesti,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0
122551,Farcasa,483.0,483.0,1610.0,1610.0,6440,322.0,483.0,1610.0,483.0,483.0,1610.0,1610.0,6440,322.0,483.0,1610.0
122613,Faurei,329.7,329.7,1099.0,1099.0,4396,219.8,329.7,1099.0,329.7,329.7,1099.0,1099.0,4396,219.8,329.7,1099.0
122668,Gheraesti,1012.35,1012.35,3374.5,3374.5,13498,674.9,1012.35,3374.5,1012.35,1012.35,3374.5,3374.5,13498,674.9,1012.35,3374.5
122702,Girov,777.45,777.45,2591.5,2591.5,10366,518.3,777.45,2591.5,777.45,777.45,2591.5,2591.5,10366,518.3,777.45,2591.5
122828,Garcina,741.3,741.3,2471.0,2471.0,9884,494.2,741.3,2471.0,741.3,741.3,2471.0,2471.0,9884,494.2,741.3,2471.0
122864,Grinties,375.3,375.3,1251.0,1251.0,5004,250.2,375.3,1251.0,375.3,375.3,1251.0,1251.0,5004,250.2,375.3,1251.0
122908,Grumazesti,823.2,823.2,2744.0,2744.0,10976,548.8,823.2,2744.0,823.2,823.2,2744.0,2744.0,10976,548.8,823.2,2744.0
122953,Hangu,592.05,592.05,1973.5,1973.5,7894,394.7,592.05,1973.5,592.05,592.05,1973.5,1973.5,7894,394.7,592.05,1973.5
123013,Icusesti,727.05,727.05,2423.5,2423.5,9694,484.7,727.05,2423.5,727.05,727.05,2423.5,2423.5,9694,484.7,727.05,2423.5
123102,Ion Creanga,868.95,868.95,2896.5,2896.5,11586,579.3,868.95,2896.5,868.95,868.95,2896.5,2896.5,11586,579.3,868.95,2896.5
123175,Margineni,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5
123228,Moldoveni,325.95,325.95,1086.5,1086.5,4346,217.3,325.95,1086.5,325.95,325.95,1086.5,1086.5,4346,217.3,325.95,1086.5
123255,Oniceni,559.5,559.5,1865.0,1865.0,7460,373.0,559.5,1865.0,559.5,559.5,1865.0,1865.0,7460,373.0,559.5,1865.0
123371,Pastraveni,611.4,611.4,2038.0,2038.0,8152,407.6,611.4,2038.0,611.4,611.4,2038.0,2038.0,8152,407.6,611.4,2038.0
123424,Petricani,918.0,918.0,3060.0,3060.0,12240,612.0,918.0,3060.0,918.0,918.0,3060.0,3060.0,12240,612.0,918.0,3060.0
123479,Piatra Soimului,1294.65,1294.65,4315.5,4315.5,17262,863.1,1294.65,4315.5,1294.65,1294.65,4315.5,4315.5,17262,863.1,1294.65,4315.5
123521,Pipirig,1358.1,1358.1,4527.0,4527.0,18108,905.4,1358.1,4527.0,1358.1,1358.1,4527.0,4527.0,18108,905.4,1358.1,4527.0
123601,Pangarati,825.6,825.6,2752.0,2752.0,11008,550.4,825.6,2752.0,825.6,825.6,2752.0,2752.0,11008,550.4,825.6,2752.0
123674,Podoleni,868.05,868.05,2893.5,2893.5,11574,578.7,868.05,2893.5,868.05,868.05,2893.5,2893.5,11574,578.7,868.05,2893.5
123709,Poienari,245.85,245.85,819.5,819.5,3278,163.9,245.85,819.5,245.85,245.85,819.5,819.5,3278,163.9,245.85,819.5
123790,Poiana Teiului,744.3,744.3,2481.0,2481.0,9924,496.2,744.3,2481.0,744.3,744.3,2481.0,2481.0,9924,496.2,744.3,2481.0
123914,Raucesti,1290.3,1290.3,4301.0,4301.0,17204,860.2,1290.3,4301.0,1290.3,1290.3,4301.0,4301.0,17204,860.2,1290.3,4301.0
123969,Razboieni,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5
124028,Rediu,815.55,815.55,2718.5,2718.5,10874,543.7,815.55,2718.5,815.55,815.55,2718.5,2718.5,10874,543.7,815.55,2718.5
124073,Romani,645.9,645.9,2153.0,2153.0,8612,430.6,645.9,2153.0,645.9,645.9,2153.0,2153.0,8612,430.6,645.9,2153.0
124117,Oras Roznov,1549.05,1549.05,5163.5,5163.5,20654,1032.7,1549.05,5163.5,1549.05,1549.05,5163.5,5163.5,20654,1032.7,1549.05,5163.5
124153,Sagna,800.4,800.4,2668.0,2668.0,10672,533.6,800.4,2668.0,800.4,800.4,2668.0,2668.0,10672,533.6,800.4,2668.0
124206,Sabaoani,1785.3,1785.3,5951.0,5951.0,23804,1190.2,1785.3,5951.0,1785.3,1785.3,5951.0,5951.0,23804,1190.2,1785.3,5951.0
124233,Secuieni,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0
124331,Stanita,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5
124411,Stefan Cel Mare,469.05,469.05,1563.5,1563.5,6254,312.7,469.05,1563.5,469.05,469.05,1563.5,1563.5,6254,312.7,469.05,1563.5
124493,Tarcau,523.95,523.95,1746.5,1746.5,6986,349.3,523.95,1746.5,523.95,523.95,1746.5,1746.5,6986,349.3,523.95,1746.5
124563,Tasca,393.3,393.3,1311.0,1311.0,5244,262.2,393.3,1311.0,393.3,393.3,1311.0,1311.0,5244,262.2,393.3,1311.0
124616,Tazlau,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0
124634,Tamaseni,1489.2,1489.2,4964.0,4964.0,19856,992.8,1489.2,4964.0,1489.2,1489.2,4964.0,4964.0,19856,992.8,1489.2,4964.0
124661,Timisesti,615.6,615.6,2052.0,2052.0,8208,410.4,615.6,2052.0,615.6,615.6,2052.0,2052.0,8208,410.4,615.6,2052.0
124723,Trifesti,759.45,759.45,2531.5,2531.5,10126,506.3,759.45,2531.5,759.45,759.45,2531.5,2531.5,10126,506.3,759.45,2531.5
124750,Tupilati,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5
124803,Tibucani,618.6,618.6,2062.0,2062.0,8248,412.4,618.6,2062.0,618.6,618.6,2062.0,2062.0,8248,412.4,618.6,2062.0
124849,Urecheni,622.5,622.5,2075.0,2075.0,8300,415.0,622.5,2075.0,622.5,622.5,2075.0,2075.0,8300,415.0,622.5,2075.0
124885,Valea Ursului,642.3,642.3,2141.0,2141.0,8564,428.2,642.3,2141.0,642.3,642.3,2141.0,2141.0,8564,428.2,642.3,2141.0
124938,Alexandru Cel Bun,906.0,906.0,3020.0,3020.0,12080,604.0,906.0,3020.0,906.0,906.0,3020.0,3020.0,12080,604.0,906.0,3020.0
125016,Vanatori-Neamt,1308.6,1308.6,4362.0,4362.0,17448,872.4,1308.6,4362.0,1308.6,1308.6,4362.0,4362.0,17448,872.4,1308.6,4362.0
125061,Zanesti,921.45,921.45,3071.5,3071.5,12286,614.3,921.45,3071.5,921.45,921.45,3071.5,3071.5,12286,614.3,921.45,3071.5
125098,Dochia,383.55,383.55,1278.5,1278.5,5114,255.7,383.55,1278.5,383.55,383.55,1278.5,1278.5,5114,255.7,383.55,1278.5
125105,Ruginoasa,287.4,287.4,958.0,958.0,3832,191.6,287.4,958.0,287.4,287.4,958.0,958.0,3832,191.6,287.4,958.0
125114,Ghindaoani,309.0,309.0,1030.0,1030.0,4120,206.0,309.0,1030.0,309.0,309.0,1030.0,1030.0,4120,206.0,309.0,1030.0
125123,Valeni,230.55,230.55,768.5,768.5,3074,153.7,230.55,768.5,230.55,230.55,768.5,768.5,3074,153.7,230.55,768.5
125132,Draganesti,233.55,233.55,778.5,778.5,3114,155.7,233.55,778.5,233.55,233.55,778.5,778.5,3114,155.7,233.55,778.5
125141,Pancesti,231.0,231.0,770.0,770.0,3080,154.0,231.0,770.0,231.0,231.0,770.0,770.0,3080,154.0,231.0,770.0
125150,Gadinti,373.05,373.05,1243.5,1243.5,4974,248.7,373.05,1243.5,373.05,373.05,1243.5,1243.5,4974,248.7,373.05,1243.5
125169,Negresti,278.85,278.85,929.5,929.5,3718,185.9,278.85,929.5,278.85,278.85,929.5,929.5,3718,185.9,278.85,929.5
125178,Boghicea,395.7,395.7,1319.0,1319.0,5276,263.8,395.7,1319.0,395.7,395.7,1319.0,1319.0,5276,263.8,395.7,1319.0
125347,Municipiul Slatina,12688.95,12688.95,42296.5,42296.5,169186,8459.3,12688.95,42296.5,12688.95,12688.95,42296.5,42296.5,169186,8459.3,12688.95,42296.5
125374,Slatioara,364.95,364.95,1216.5,1216.5,4866,243.3,364.95,1216.5,364.95,364.95,1216.5,1216.5,4866,243.3,364.95,1216.5
125418,Oras Bals,3177.9,3177.9,10593.0,10593.0,42372,2118.6,3177.9,10593.0,3177.9,3177.9,10593.0,10593.0,42372,2118.6,3177.9,10593.0
125472,Municipiul Caracal,5284.8,5284.8,17616.0,17616.0,70464,3523.2,5284.8,17616.0,5284.8,5284.8,17616.0,17616.0,70464,3523.2,5284.8,17616.0
125490,Draghiceni,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5
125542,Oras Corabia,2739.6,2739.6,9132.0,9132.0,36528,1826.4,2739.6,9132.0,2739.6,2739.6,9132.0,9132.0,36528,1826.4,2739.6,9132.0
125588,Garcov,355.65,355.65,1185.5,1185.5,4742,237.1,355.65,1185.5,355.65,355.65,1185.5,1185.5,4742,237.1,355.65,1185.5
125622,Oras Draganesti-Olt,1803.9,1803.9,6013.0,6013.0,24052,1202.6,1803.9,6013.0,1803.9,1803.9,6013.0,6013.0,24052,1202.6,1803.9,6013.0
125659,Babiciu,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5
125677,Baldovinesti,160.35,160.35,534.5,534.5,2138,106.9,160.35,534.5,160.35,160.35,534.5,534.5,2138,106.9,160.35,534.5
125757,Barasti,206.85,206.85,689.5,689.5,2758,137.9,206.85,689.5,206.85,206.85,689.5,689.5,2758,137.9,206.85,689.5
125846,Barza,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0
125873,Bobicesti,457.2,457.2,1524.0,1524.0,6096,304.8,457.2,1524.0,457.2,457.2,1524.0,1524.0,6096,304.8,457.2,1524.0
125962,Brastavatu,672.6,672.6,2242.0,2242.0,8968,448.4,672.6,2242.0,672.6,672.6,2242.0,2242.0,8968,448.4,672.6,2242.0
125999,Brebeni,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5
126022,Brancoveni,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0
126077,Bucinisu,296.1,296.1,987.0,987.0,3948,197.4,296.1,987.0,296.1,296.1,987.0,987.0,3948,197.4,296.1,987.0
126102,Cezieni,255.6,255.6,852.0,852.0,3408,170.4,255.6,852.0,255.6,255.6,852.0,852.0,3408,170.4,255.6,852.0
126148,Cilieni,484.95,484.95,1616.5,1616.5,6466,323.3,484.95,1616.5,484.95,484.95,1616.5,1616.5,6466,323.3,484.95,1616.5
126166,Carlogani,352.2,352.2,1174.0,1174.0,4696,234.8,352.2,1174.0,352.2,352.2,1174.0,1174.0,4696,234.8,352.2,1174.0
126228,Colonesti,250.2,250.2,834.0,834.0,3336,166.8,250.2,834.0,250.2,250.2,834.0,834.0,3336,166.8,250.2,834.0
126326,Corbu,342.75,342.75,1142.5,1142.5,4570,228.5,342.75,1142.5,342.75,342.75,1142.5,1142.5,4570,228.5,342.75,1142.5
126380,Coteana,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0
126406,Crampoia,540.0,540.0,1800.0,1800.0,7200,360.0,540.0,1800.0,540.0,540.0,1800.0,1800.0,7200,360.0,540.0,1800.0
126433,Curtisoara,646.35,646.35,2154.5,2154.5,8618,430.9,646.35,2154.5,646.35,646.35,2154.5,2154.5,8618,430.9,646.35,2154.5
126503,Cungrea,294.75,294.75,982.5,982.5,3930,196.5,294.75,982.5,294.75,294.75,982.5,982.5,3930,196.5,294.75,982.5
126585,Daneasa,549.9,549.9,1833.0,1833.0,7332,366.6,549.9,1833.0,549.9,549.9,1833.0,1833.0,7332,366.6,549.9,1833.0
126647,Deveselu,481.8,481.8,1606.0,1606.0,6424,321.2,481.8,1606.0,481.8,481.8,1606.0,1606.0,6424,321.2,481.8,1606.0
126674,Dobretu,187.8,187.8,626.0,626.0,2504,125.2,187.8,626.0,187.8,187.8,626.0,626.0,2504,125.2,187.8,626.0
126718,Dobrosloveni,563.55,563.55,1878.5,1878.5,7514,375.7,563.55,1878.5,563.55,563.55,1878.5,1878.5,7514,375.7,563.55,1878.5
126772,Dobroteasa,241.2,241.2,804.0,804.0,3216,160.8,241.2,804.0,241.2,241.2,804.0,804.0,3216,160.8,241.2,804.0
126825,Dobrun,224.25,224.25,747.5,747.5,2990,149.5,224.25,747.5,224.25,224.25,747.5,747.5,2990,149.5,224.25,747.5
126905,Fagetelu,129.45,129.45,431.5,431.5,1726,86.3,129.45,431.5,129.45,129.45,431.5,431.5,1726,86.3,129.45,431.5
126978,Falcoiu,573.45,573.45,1911.5,1911.5,7646,382.3,573.45,1911.5,573.45,573.45,1911.5,1911.5,7646,382.3,573.45,1911.5
127019,Farcasele,723.9,723.9,2413.0,2413.0,9652,482.6,723.9,2413.0,723.9,723.9,2413.0,2413.0,9652,482.6,723.9,2413.0
127064,Ganeasa,538.5,538.5,1795.0,1795.0,7180,359.0,538.5,1795.0,538.5,538.5,1795.0,1795.0,7180,359.0,538.5,1795.0
127126,Giuvarasti,344.25,344.25,1147.5,1147.5,4590,229.5,344.25,1147.5,344.25,344.25,1147.5,1147.5,4590,229.5,344.25,1147.5
127144,Gostavatu,429.75,429.75,1432.5,1432.5,5730,286.5,429.75,1432.5,429.75,429.75,1432.5,1432.5,5730,286.5,429.75,1432.5
127171,Gradinari,369.45,369.45,1231.5,1231.5,4926,246.3,369.45,1231.5,369.45,369.45,1231.5,1231.5,4926,246.3,369.45,1231.5
127224,Grojdibodu,420.6,420.6,1402.0,1402.0,5608,280.4,420.6,1402.0,420.6,420.6,1402.0,1402.0,5608,280.4,420.6,1402.0
127251,Ianca,553.95,553.95,1846.5,1846.5,7386,369.3,553.95,1846.5,553.95,553.95,1846.5,1846.5,7386,369.3,553.95,1846.5
127288,Iancu Jianu,651.3,651.3,2171.0,2171.0,8684,434.2,651.3,2171.0,651.3,651.3,2171.0,2171.0,8684,434.2,651.3,2171.0
127322,Icoana,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5
127368,Izbiceni,696.15,696.15,2320.5,2320.5,9282,464.1,696.15,2320.5,696.15,696.15,2320.5,2320.5,9282,464.1,696.15,2320.5
127386,Izvoarele,536.85,536.85,1789.5,1789.5,7158,357.9,536.85,1789.5,536.85,536.85,1789.5,1789.5,7158,357.9,536.85,1789.5
127411,Leleasca,210.9,210.9,703.0,703.0,2812,140.6,210.9,703.0,210.9,210.9,703.0,703.0,2812,140.6,210.9,703.0
127493,Maruntei,601.05,601.05,2003.5,2003.5,8014,400.7,601.05,2003.5,601.05,601.05,2003.5,2003.5,8014,400.7,601.05,2003.5
127536,Mihaesti,228.45,228.45,761.5,761.5,3046,152.3,228.45,761.5,228.45,228.45,761.5,761.5,3046,152.3,228.45,761.5
127563,Milcov,220.65,220.65,735.5,735.5,2942,147.1,220.65,735.5,220.65,220.65,735.5,735.5,2942,147.1,220.65,735.5
127625,Morunglav,367.65,367.65,1225.5,1225.5,4902,245.1,367.65,1225.5,367.65,367.65,1225.5,1225.5,4902,245.1,367.65,1225.5
127689,Movileni,514.5,514.5,1715.0,1715.0,6860,343.0,514.5,1715.0,514.5,514.5,1715.0,1715.0,6860,343.0,514.5,1715.0
